@relation HandStrength

@attribute HandStrength numeric
@attribute PotSize numeric
@attribute ActionCount numeric
@attribute DeckStrength numeric

@data
17152368,4,9,759632
33954048,36,10,17208064
34180096,96,11,833925
17283680,26,10,17277952
17484640,12,10,17483344
34163712,50,11,33827840
34216960,48,10,16894544
17222256,12,9,829266
17082672,4,9,17076480
17086560,406,13,755282
17349216,36,10,17326880
33819648,8,10,16815680
16959824,26,10,16946480
829780,24,11,807969
17025936,12,10,759923
33823744,82,11,33822464
17331504,48,10,554256
689748,24,9,689744
764261,24,11,759378
16955760,4,9,759634
34106368,32,10,17352272
833364,24,10,832560
833637,4,9,833620
820819,48,10,819984
17478976,44,10,763202
17610320,36,9,17589296
101449728,108,11,34342912
34081536,14,10,755280
84720006,72,10,759908
33831936,48,11,17025088
833859,12,9,824080
16894816,10,9,16889408
17471264,24,11,694049
694373,4,9,693840
17548848,16,10,832289
34367232,36,10,17593920
34249728,14,9,17418864
34224896,12,9,34224896
34232064,138,13,17134096
17413984,24,11,759648
50575360,4,9,17021024
16960368,800,13,16955184
17222544,12,9,17217808
34155264,32,10,16955696
50894080,72,12,17339648
829284,48,12,685635
17283168,24,10,751136
17417536,10,10,824640
34147328,200,10,17410048
17025664,24,11,17024784
33970176,96,12,550193
34174464,24,11,17274432
34294272,30,9,17540096
829285,144,11,828977
33897472,16,9,17025872
34249728,16,9,17484576
50510080,800,11,758834
17466416,96,11,689200
17344352,24,10,690021
34379008,124,12,824642
34388480,72,12,834162
34151168,8,10,17379584
34040320,24,11,685651
34294016,108,9,759619
34278400,58,12,833568
17221952,108,11,17208336
33958912,62,10,17217312
34170880,10,10,17012832
34294784,12,10,17548608
34171392,48,11,17213696
16960144,16,10,829746
34309888,94,11,17532720
34105088,36,10,17331728
17467232,50,9,689696
17602400,322,10,824865
17025680,40,10,17017152
34028032,24,10,17279360
34166784,108,10,17139248
17156960,32,10,17130240
764005,48,12,746802
34376448,174,12,833927
17221968,24,9,824898
16885872,24,10,554305
16829040,12,9,16819728
34293248,800,11,17064464
17091456,8,10,821057
17598016,8,9,17597984
829251,14,9,828466
34162176,34,10,17383680
34289408,8,10,17020736
16894800,32,11,832801
17536864,28,10,759652
17218128,32,10,681283
33753856,72,11,16824112
17091472,50,10,17090096
16889696,10,9,751171
34366464,96,11,34357760
33968896,34,10,17191712
16886128,10,10,694081
34108928,16,10,17205072
17549616,24,9,832272
34237440,72,10,17213744
34318592,216,12,17537104
34089728,62,10,17348160
17287824,38,10,17279328
17086576,10,9,755011
17152368,12,9,17143568
34094080,16,9,34091264
17348976,24,9,17348864
17025408,16,9,825392
17611408,4,9,17607008
17484592,16,11,834097
17152304,10,10,17142560
34310400,26,10,17532448
34159616,4,9,34157824
17483056,48,9,828720
33966336,40,10,615747
17607024,4,9,17602320
67371008,72,10,672272
84576066,30,9,17467200
33897472,10,10,17156656
17409888,24,10,694113
34167808,18,9,17156368
34035712,108,10,554289
34216960,72,10,829281
84707154,106,11,821074
16894576,16,9,816449
759602,24,9,619280
17528384,36,10,751171
17611136,170,10,833649
34167552,46,10,17152384
17540400,4,9,17519376
33971200,32,11,17204496
833653,16,10,755472
825427,8,9,820529
33827840,62,10,16947008
50697984,98,11,17143584
17598288,216,12,821040
764294,44,10,764193
34026752,80,10,17257248
101355520,10,10,34247168
833927,72,10,825120
17409856,36,10,17396496
34372096,78,11,17602336
34097920,148,11,17318688
33827840,12,10,33827840
17025376,12,9,824913
84714000,8,9,84714000
16959328,14,9,484640
17344864,146,10,689730
34097920,10,9,17339392
17222256,16,9,829280
17283728,12,9,764278
16960144,36,9,829826
34343680,96,11,832288
67764224,62,12,690019
17156736,26,10,829011
34384640,14,9,17611344
17351968,26,10,17322512
34290176,72,10,17019392
84649810,376,11,17532192
17602672,48,10,825460
17484144,70,11,829780
17340208,144,11,17314304
17082736,10,9,694117
17222288,24,10,17222144
17414240,24,9,624194
33885184,24,10,17156608
17155120,38,10,17117696
16960128,16,9,820512
34036480,10,10,17152624
17353264,24,10,829473
16960144,14,9,828704
17611312,48,9,834096
17413984,72,11,759651
17606192,36,9,828977
84649266,36,10,16950576
17208352,8,9,17187344
101392384,96,11,34286080
34024448,24,9,17281824
34309632,8,10,34308864
34294784,194,11,17090592
17222288,16,9,17222000
34306048,16,11,17532704
17274960,32,11,624466
16820608,4,9,694064
67567616,800,12,816707
17156208,42,9,816723
17091120,14,10,828448
16954688,4,9,16929536
34245376,38,10,763937
34293248,108,11,17085984
67764224,58,12,34179584
17087072,24,9,746528
67633152,62,12,67633152
34383872,10,10,17606720
17484688,12,10,829761
17078112,50,10,619840
50689024,4,9,17134592
759635,36,9,759089
16951376,38,10,688929
829285,36,10,681265
34022656,50,10,17256960
16894544,108,11,16892416
84575282,16,10,685106
34102016,24,10,33884160
17353296,48,9,820529
17483856,24,10,17466624
50641408,184,10,17087104
16955488,10,9,755265
17471328,24,9,17471328
17086848,16,9,759363
17353520,24,9,17351184
17532496,24,9,17532448
16951680,8,10,16951632
34097664,72,12,694339
33827584,26,10,33826560
833654,12,10,820802
34380544,18,9,17419008
33761792,8,9,16938288
101019648,18,11,50706176
17157008,14,9,833873
833651,24,11,833586
34227456,12,10,17080848
84706608,800,12,17322752
834166,324,12,685650
34355712,36,10,17605952
34249728,26,10,834198
34366720,124,12,812336
17479248,8,9,17479248
84571729,184,12,17278480
17217872,36,10,759106
101146624,800,12,34038784
17353568,12,10,833603
50971904,62,10,50937856
84641073,48,12,16889904
34248192,86,11,17213712
16815968,12,9,615744
33623040,8,9,33621248
17353328,72,10,829248
17025936,4,9,17025824
34245376,72,10,17471536
67436544,24,9,602640
34220800,72,11,762656
33623040,10,10,16819472
34171648,8,9,33966848
834181,14,9,763986
17418272,34,10,825377
833893,10,9,759380
33762304,14,9,17025936
51155712,314,12,824080
34032640,32,10,17090320
84719666,800,10,17610832
17397056,72,10,17388320
17025408,24,10,17012736
34085376,8,9,16885840
84645698,38,10,759617
67829760,24,11,67829760
755506,216,12,754448
829282,10,9,816656
33753856,134,13,754736
17605936,152,10,828721
84579872,144,9,764210
17221696,36,10,820803
33692672,60,9,16958736
17598272,108,9,816176
34315264,800,13,17412352
17418816,4,9,17409040
17086848,36,10,624195
34302976,44,11,17222400
833908,14,9,825152
17021552,12,9,17021520
17611392,12,10,17611392
84230944,150,12,414768
34354688,24,9,17589536
17419104,38,10,17417776
33962752,26,10,33960448
17222560,58,12,763744
34040832,298,11,825188
34094080,16,9,17025312
33953792,42,10,16877104
834183,40,10,829264
17288032,24,9,17287984
17484144,24,10,694114
67764224,108,11,50963968
50711040,24,10,17156608
34085888,10,10,17352544
17287824,24,10,829813
17209168,16,9,620115
17480000,16,9,764227
101056512,12,9,33947904
17287264,24,10,554560
34232320,36,9,689748
34106112,12,9,755553
17020736,26,10,17003008
34219264,216,13,16929024
34384640,132,11,17484080
34368256,108,10,17221904
67764224,100,10,694370
17288064,26,10,833653
16828784,96,11,16807488
34298880,34,10,17549136
101191680,32,10,34083840
84650370,144,11,17344800
834183,12,10,833652
17283168,10,9,755504
67829760,96,11,764003
17467216,32,11,689969
17218192,72,11,17217584
34040064,12,10,17209168
17152384,24,10,17152272
50439680,4,9,50422272
17152368,32,11,759651
17414208,8,9,17413168
34167808,36,11,17418048
34383872,38,10,17606704
34355712,14,9,34354944
17471328,14,9,694097
34212608,12,9,764224
34383872,96,11,34351616
16829344,14,9,834096
34031872,178,13,17077776
17480064,174,12,764000
17610848,24,10,17610304
34102272,26,10,17352272
17410144,26,10,694370
759924,72,10,619568
16894880,16,9,16890432
17606752,12,10,17597984
33888768,8,9,17147664
34277632,96,11,759104
34147328,216,12,829808
34092032,50,10,17318400
17549952,72,11,763920
34282496,72,10,16889152
67633152,174,12,549921
833923,36,10,824097
34281472,108,11,34280192
17222560,16,9,17217808
17340256,36,9,554529
829812,36,10,825155
34380288,104,11,829811
51038464,144,12,17483040
17274944,10,10,624451
17471584,32,10,689712
17148272,12,9,694096
17025888,24,9,17023488
100950016,4,9,100950016
17483888,24,10,17467232
33901056,72,10,676913
833620,8,9,820513
17349264,24,10,759907
17287552,14,9,825458
101101568,72,10,50771712
34343424,8,9,829232
17082160,24,10,475920
17331520,72,11,545841
67502080,48,9,755250
34241536,558,12,829809
16829296,36,10,750368
16893520,38,10,812081
34032128,108,12,17082464
16829312,10,10,16828448
17021008,4,9,755011
34313472,48,9,17413392
67633152,800,12,17082464
34175744,10,10,17283392
829558,28,11,821092
33888000,38,10,480016
101064704,108,12,33955840
17483616,8,10,17462864
33688064,10,9,16934144
34347008,156,12,16894032
34171648,16,9,17213712
34294272,50,10,763715
17548336,24,9,17547792
67764224,72,11,624209
764020,8,9,763712
34302976,10,9,34300672
16960368,8,9,16955184
16960368,12,10,832545
17274448,36,10,484658
17348416,14,9,754721
34227968,8,10,34227968
834165,4,9,829268
16956032,10,9,763936
84694064,106,11,17052160
17540960,54,9,763748
34314240,72,11,17414144
84710928,26,10,17470976
34224896,16,9,17479472
84644624,14,9,832784
16824432,48,11,16811792
17353568,10,9,17348128
17349264,36,10,759872
17348960,270,11,624194
833910,12,9,833909
50776064,216,11,820752
17549392,24,9,833620
34232320,72,11,17466624
34384128,24,10,17606992
825428,108,9,824641
50969088,96,11,17413376
17418336,34,10,825441
816724,24,9,816720
17347616,12,10,754704
17143904,24,10,17143872
34102016,196,11,34099200
16960336,24,9,16960256
67436544,58,12,738081
833924,4,9,825409
17139520,48,9,545808
17261888,178,12,480288
17598272,12,10,17593360
16886112,10,10,614928
34219520,48,9,34214400
50566656,800,13,17012240
33818880,36,10,16815664
17213760,72,10,681008
17401680,16,10,17397040
34026752,558,12,480016
17419136,50,12,17416960
16893792,24,11,816656
34351360,8,9,16959792
17213520,8,9,689744
67633152,72,9,689729
34305536,34,10,17528384
84720224,200,10,17607008
17484144,50,10,829282
34290688,24,9,34290688
17025952,96,11,17021536
17541504,48,11,764192
764260,36,10,693281
833925,48,10,759106
33954560,48,11,17187072
17484672,56,10,834129
17610848,32,11,833632
17549952,36,10,833620
34106112,10,9,34104064
16824128,16,9,475920
34212096,36,10,16820576
34020352,72,11,816417
16999744,28,10,410384
17467216,216,11,685378
34248704,56,9,17471520
16828800,648,12,16827696
16893776,72,11,816433
34089984,48,11,17347072
833908,62,10,750608
100843520,36,9,16959312
84509985,26,10,624178
33831424,54,9,17016384
16960368,22,10,750625
17353056,16,9,825428
833654,16,9,755539
834198,4,9,834198
16947296,10,9,623904
17484096,36,10,829761
50558208,38,10,16994832
17283712,72,10,17278480
67829760,24,9,764277
17348944,38,10,759858
16881776,10,9,554017
16956048,34,10,762384
17410128,24,10,17388048
84719731,62,10,84719731
17087120,48,10,763971
50509056,4,9,50509056
17353360,64,10,825408
34171392,34,10,17213712
34355200,72,10,820786
17222544,12,10,833910
17532768,24,9,755282
16955760,294,12,16938544
51008256,22,10,17453856
34166272,224,12,17388544
33753856,24,10,16823344
17025952,72,11,834179
84440625,38,10,84440592
829810,48,9,825121
17151792,38,10,480033
34249472,432,10,764226
17222560,50,12,17212448
33760512,24,10,33690368
34178816,26,10,34177024
67764224,38,10,829831
17025920,50,11,820000
33971200,32,10,17135168
833636,14,9,755249
17418880,24,9,825392
759923,72,10,619297
821093,8,9,821091
33954560,28,11,751153
67895296,64,11,17541504
16829328,12,10,759584
34347776,12,9,34346496
17213232,16,9,685600
17419088,14,9,833876
17077536,26,10,611360
17348912,32,10,17314304
34346752,14,9,815632
17152624,8,9,763732
34220800,32,11,17479456
834148,14,9,832560
34106368,16,9,34104320
17222544,12,9,17217824
17283168,20,10,554560
34171904,174,12,824912
67895296,216,12,833925
67764224,10,10,17213472
17287776,16,9,17277952
17458224,96,12,680976
17484128,24,10,17483344
34022912,184,12,484402
34347520,324,11,16894544
17287808,38,10,829553
833654,44,10,755282
34105600,12,10,17209456
17483872,184,10,689746
17352272,8,9,17326880
829812,14,9,694048
67764224,8,10,620113
16959840,16,9,16946480
833108,10,9,807969
17020192,8,9,742176
34159360,4,9,759923
51165696,140,13,51152128
17607024,36,9,829762
17419120,12,10,833875
33954048,34,10,33952256
84497441,648,11,824625
834181,12,9,763202
833637,24,10,755280
84575538,42,10,763954
16890464,24,9,16890416
829811,432,11,619296
34355968,72,10,17025088
16894816,16,9,16889408
17414768,38,10,694049
833925,4,9,832816
17419168,8,9,17418864
17483584,24,9,828448
17278512,36,10,685618
34318336,10,10,17479792
834164,36,11,834112
34105856,96,11,17213552
16960416,36,10,763936
34388480,48,10,17611104
51095808,108,9,17540928
17283728,10,9,17283632
33963008,18,9,17222176
51036928,32,11,17445376
17021552,10,9,685635
34313984,36,10,759652
34384640,12,9,34382336
16894848,30,9,821041
17025904,10,9,17024784
34031872,32,10,17274432
17025936,8,10,759107
17331520,36,10,554017
17524032,24,10,414752
763203,10,9,738064
825459,38,10,619297
33897472,32,10,17025872
829284,14,9,685616
17353312,48,10,17344048
34319360,14,9,17484576
33970688,24,10,690021
17021024,8,9,754736
34032384,12,10,34030080
34085888,198,11,17339152
17086848,4,9,759908
17157008,8,9,17156384
34175744,144,11,759619
34171648,16,9,17208336
84711456,24,10,17596928
34359296,16,10,17589264
16881744,24,10,16876864
16959808,62,10,16924928
33963008,8,10,17212720
17467232,164,12,689696
829814,288,10,824865
17021584,72,10,17017152
17610592,72,11,833381
17082720,38,10,693844
33896960,174,12,17148208
17025136,14,9,821073
17344064,72,11,17344048
17222480,50,11,833108
50776320,48,9,824880
17213264,8,9,685650
84710450,42,10,824898
17274960,34,11,624467
16820608,72,10,16819728
34162176,800,14,17064464
34028288,800,11,763715
67371008,4,9,67371008
33956864,144,10,17187328
34313472,102,12,17152288
764293,4,9,763985
50567168,72,11,50562048
17156960,12,10,832801
17414256,24,11,759652
33884416,8,9,16815952
16960416,16,9,16960272
16829312,30,10,16824112
17021296,40,10,751171
34179584,12,9,16820608
34360064,36,10,34357760
67567616,96,10,17004032
50567168,8,10,50562816
17419120,174,10,833363
17222288,62,10,17213744
17353632,168,12,17348160
34019840,16,9,17279328
17484160,72,11,694356
17413968,16,9,759632
17283392,44,10,759619
833924,10,10,825392
16886144,12,10,16881744
17418880,58,9,694288
100696064,72,12,16828800
16894880,16,9,16890480
101064704,72,10,16933904
34301952,156,10,17532448
34363904,16,9,828720
17607024,4,9,17602320
16960064,18,10,672272
33892096,196,10,480032
67371008,24,9,672528
33954560,22,10,17217312
34167808,48,9,17156368
33692672,126,10,16894000
755284,4,9,550176
17279360,24,9,694099
16829344,10,10,834176
17606496,70,11,829281
16829072,4,9,16828736
17549888,36,10,834096
17021584,22,10,764176
834148,8,9,681010
17483616,96,11,829200
17087120,10,9,17087024
50836992,72,10,17282096
34298112,24,9,17152384
50969088,36,10,17414672
17156144,24,11,17138464
33822208,8,10,414736
17217616,16,10,17204496
16960400,70,11,16947008
17082704,24,10,693552
17152656,12,10,764193
17282640,32,11,17257248
17418064,72,11,825120
34150144,30,10,17396496
34094080,166,12,17318688
33827840,36,11,33827840
829797,14,9,824913
118194176,288,13,51078400
17549424,90,11,17532480
17087104,24,11,764020
17287824,8,9,829280
17283728,8,10,764278
34351104,36,9,16959504
17222288,32,10,829810
17087120,84,12,17081648
825445,8,9,820820
100990976,36,10,33884160
17349200,24,10,17343792
101232640,202,11,17532192
50899200,36,11,17344832
17602672,48,9,825460
50645504,108,11,829780
16955776,10,9,759858
16824928,16,9,681232
17152384,10,10,759925
34360064,36,10,34355968
67436544,24,9,480033
17156160,32,11,820512
17353360,16,9,829473
100761600,72,11,34084096
834181,16,9,828704
33966848,144,10,751171
17536864,16,9,759651
34277888,8,9,17523456
17483600,10,10,829267
17606192,48,10,828977
100839424,108,12,34286080
17401136,48,10,623920
34240768,34,10,694389
34110208,50,10,17348416
17091424,12,10,17089296
34310656,8,9,34308864
17091456,72,11,17090592
17222544,14,9,17222000
17479776,12,10,764004
100761600,96,11,34082816
16889696,12,9,16868672
34306560,8,9,17532704
17148000,12,9,689744
34306304,62,10,17536784
51160064,800,11,17605136
67567616,86,11,816707
50514432,46,11,16951040
34380288,800,11,17409856
34293248,36,9,17085984
17025680,24,10,17025296
833892,16,9,746528
17606976,48,9,829761
755266,16,10,549921
50836736,48,11,17256960
16894864,32,10,16892416
34099968,12,10,33884160
67698688,24,10,759632
67764224,144,13,624450
17611088,102,10,833859
17025120,22,10,820785
17353568,16,9,17351184
16873040,4,9,414224
51038976,72,10,17478160
825171,12,9,816432
34315264,64,10,17419008
34376192,16,9,34373888
17484688,16,9,17484608
17139264,70,11,414768
16828992,72,10,672528
17082208,88,11,685650
33953792,8,9,17205008
17611408,108,11,17605952
33762048,36,10,16955440
17287808,4,9,829552
834199,16,9,834198
17610320,72,11,812336
17348432,72,10,755520
17286736,24,11,17285888
33892096,48,10,33892096
17152384,34,10,754977
33949952,10,9,17208640
34146304,162,12,16811312
67895296,38,10,833603
17349200,200,10,754976
34237440,28,10,17483328
17288096,8,10,17288016
17483888,26,10,829553
33622528,34,10,33621248
17025104,10,9,545840
33692416,24,9,16889856
34248704,72,10,17471536
16820064,72,9,16806960
17021568,12,9,763986
16959584,22,10,550176
825427,24,10,825377
17288064,72,11,833380
84362017,24,11,693297
16955216,4,9,750368
33831936,44,10,17025936
34151424,170,12,824080
33823744,24,11,17090320
16894560,36,10,16885296
100970496,48,10,17515008
34159616,12,9,17021264
17152064,8,9,755009
50771968,800,12,50771200
16890224,12,10,759617
67371008,66,11,33620992
67829760,72,10,67829760
17021584,800,10,764243
17467232,800,13,17467136
834183,800,9,829266
34024192,28,9,16955136
84689696,800,12,623392
33831680,800,9,33830400
34343424,72,12,828960
16877136,10,10,549665
17471056,50,10,693824
825427,8,10,623904
17602656,36,10,825408
17091472,26,10,833892
